student name,student id,student sis id,assessment title,assessment id,assessment type,submission date,submission score,learning outcome name,learning outcome id,attempt,outcome score,assessment question,assessment question id,course name,course id,course sis id,section name,section id,section sis id,assignment url,learning outcome friendly name,learning outcome points possible,learning outcome mastery score,learning outcome mastered,learning outcome rating,learning outcome rating points,account id,account name,enrollment state
,23026,,CAP paper 2 Prompt / Dropbox,480773,assignment,2022-09-18T19:51:50-06:00,43,GE_CF4_U1516 Christian Formation 4,637,1,2,,,ETHICS FA2022_PHIL2020_1U,30102,FA2022_PHIL2020_1U,ETHICS FA2022_PHIL2020_1U,27833,,https://nnu.instructure.com/courses/30102/assignments/480773,,3,2,1,Target: Construct a cogent inductive or sound deductive argument where premises support the conclusion.  The argument should also avoid obvious fallacies of formal and informal logic.,2,322,Religion_CMO,active
,23026,,CAP paper 4 Prompt / Dropbox,480775,assignment,2022-10-09T21:52:41-06:00,43,GE_CF4_U1516 Christian Formation 4,637,1,2,,,ETHICS FA2022_PHIL2020_1U,30102,FA2022_PHIL2020_1U,ETHICS FA2022_PHIL2020_1U,27833,,https://nnu.instructure.com/courses/30102/assignments/480775,,3,2,1,Target: Construct a cogent inductive or sound deductive argument where premises support the conclusion.  The argument should also avoid obvious fallacies of formal and informal logic.,2,322,Religion_CMO,active
,27291,,CAP paper 1 Prompt / Dropbox,480772,assignment,2022-09-11T23:46:39-06:00,41,GE_CF4_U1516 Christian Formation 4,637,1,1,,,ETHICS FA2022_PHIL2020_1U,30102,FA2022_PHIL2020_1U,ETHICS FA2022_PHIL2020_1U,27833,,https://nnu.instructure.com/courses/30102/assignments/480772,,3,2,0,Minimum: Construct an inductive or deductive argument demonstrating a basic understanding of how the premises should support the conclusion.,1,322,Religion_CMO,active
,27291,,CAP paper 2 Prompt / Dropbox,480773,assignment,2022-09-18T22:51:55-06:00,40,GE_CF4_U1516 Christian Formation 4,637,1,2,,,ETHICS FA2022_PHIL2020_1U,30102,FA2022_PHIL2020_1U,ETHICS FA2022_PHIL2020_1U,27833,,https://nnu.instructure.com/courses/30102/assignments/480773,,3,2,1,Target: Construct a cogent inductive or sound deductive argument where premises support the conclusion.  The argument should also avoid obvious fallacies of formal and informal logic.,2,322,Religion_CMO,active
,32653,,CAP paper 2 Prompt / Dropbox,480773,assignment,2022-09-19T21:21:40-06:00,37,GE_CF4_U1516 Christian Formation 4,637,1,0,,,ETHICS FA2022_PHIL2020_1U,30102,FA2022_PHIL2020_1U,ETHICS FA2022_PHIL2020_1U,27833,,https://nnu.instructure.com/courses/30102/assignments/480773,,3,2,0,Outcome not met.,0,322,Religion_CMO,active
,32653,,CAP paper 4 Prompt / Dropbox,480775,assignment,2022-10-09T20:52:20-06:00,46,GE_CF4_U1516 Christian Formation 4,637,1,2,,,ETHICS FA2022_PHIL2020_1U,30102,FA2022_PHIL2020_1U,ETHICS FA2022_PHIL2020_1U,27833,,https://nnu.instructure.com/courses/30102/assignments/480775,,3,2,1,Target: Construct a cogent inductive or sound deductive argument where premises support the conclusion.  The argument should also avoid obvious fallacies of formal and informal logic.,2,322,Religion_CMO,active
,34451,,CAP paper 1 Prompt / Dropbox,480772,assignment,2022-09-11T22:13:20-06:00,46,GE_CF4_U1516 Christian Formation 4,637,1,3,,,ETHICS FA2022_PHIL2020_1U,30102,FA2022_PHIL2020_1U,ETHICS FA2022_PHIL2020_1U,27833,,https://nnu.instructure.com/courses/30102/assignments/480772,,3,2,1,Exemplary: Construct a cogent inductive or sound deductive argument where premises strongly support the conclusion.  The argument should also avoid all fallacies of formal and informal logic.,3,322,Religion_CMO,active
,34451,,CAP paper 2 Prompt / Dropbox,480773,assignment,2022-09-18T22:16:25-06:00,42,GE_CF4_U1516 Christian Formation 4,637,1,2,,,ETHICS FA2022_PHIL2020_1U,30102,FA2022_PHIL2020_1U,ETHICS FA2022_PHIL2020_1U,27833,,https://nnu.instructure.com/courses/30102/assignments/480773,,3,2,1,Target: Construct a cogent inductive or sound deductive argument where premises support the conclusion.  The argument should also avoid obvious fallacies of formal and informal logic.,2,322,Religion_CMO,active
,34451,,CAP paper 4 Prompt / Dropbox,480775,assignment,2022-10-09T16:30:28-06:00,47,GE_CF4_U1516 Christian Formation 4,637,1,2,,,ETHICS FA2022_PHIL2020_1U,30102,FA2022_PHIL2020_1U,ETHICS FA2022_PHIL2020_1U,27833,,https://nnu.instructure.com/courses/30102/assignments/480775,,3,2,1,Target: Construct a cogent inductive or sound deductive argument where premises support the conclusion.  The argument should also avoid obvious fallacies of formal and informal logic.,2,322,Religion_CMO,active
,34452,,CAP paper 2 Prompt / Dropbox,480773,assignment,2022-09-18T17:23:34-06:00,33,GE_CF4_U1516 Christian Formation 4,637,1,0,,,ETHICS FA2022_PHIL2020_1U,30102,FA2022_PHIL2020_1U,ETHICS FA2022_PHIL2020_1U,27833,,https://nnu.instructure.com/courses/30102/assignments/480773,,3,2,0,Outcome not met.,0,322,Religion_CMO,active
,34452,,CAP paper 4 Prompt / Dropbox,480775,assignment,2022-10-09T21:04:54-06:00,42,GE_CF4_U1516 Christian Formation 4,637,1,1,,,ETHICS FA2022_PHIL2020_1U,30102,FA2022_PHIL2020_1U,ETHICS FA2022_PHIL2020_1U,27833,,https://nnu.instructure.com/courses/30102/assignments/480775,,3,2,0,Minimum: Construct an inductive or deductive argument demonstrating a basic understanding of how the premises should support the conclusion.,1,322,Religion_CMO,active
,34985,,CAP paper 1 Prompt / Dropbox,480772,assignment,2022-09-10T20:02:26-06:00,35,GE_CF4_U1516 Christian Formation 4,637,1,1,,,ETHICS FA2022_PHIL2020_1U,30102,FA2022_PHIL2020_1U,ETHICS FA2022_PHIL2020_1U,27833,,https://nnu.instructure.com/courses/30102/assignments/480772,,3,2,0,Minimum: Construct an inductive or deductive argument demonstrating a basic understanding of how the premises should support the conclusion.,1,322,Religion_CMO,active
,34985,,CAP paper 2 Prompt / Dropbox,480773,assignment,2022-09-18T01:00:18-06:00,42,GE_CF4_U1516 Christian Formation 4,637,1,1,,,ETHICS FA2022_PHIL2020_1U,30102,FA2022_PHIL2020_1U,ETHICS FA2022_PHIL2020_1U,27833,,https://nnu.instructure.com/courses/30102/assignments/480773,,3,2,0,Minimum: Construct an inductive or deductive argument demonstrating a basic understanding of how the premises should support the conclusion.,1,322,Religion_CMO,active
,34985,,CAP paper 4 Prompt / Dropbox,480775,assignment,2022-10-09T20:59:16-06:00,43,GE_CF4_U1516 Christian Formation 4,637,1,2,,,ETHICS FA2022_PHIL2020_1U,30102,FA2022_PHIL2020_1U,ETHICS FA2022_PHIL2020_1U,27833,,https://nnu.instructure.com/courses/30102/assignments/480775,,3,2,1,Target: Construct a cogent inductive or sound deductive argument where premises support the conclusion.  The argument should also avoid obvious fallacies of formal and informal logic.,2,322,Religion_CMO,active
,46996,,CAP paper 1 Prompt / Dropbox,480772,assignment,2022-09-11T23:43:57-06:00,42,GE_CF4_U1516 Christian Formation 4,637,1,2,,,ETHICS FA2022_PHIL2020_1U,30102,FA2022_PHIL2020_1U,ETHICS FA2022_PHIL2020_1U,27833,,https://nnu.instructure.com/courses/30102/assignments/480772,,3,2,1,Target: Construct a cogent inductive or sound deductive argument where premises support the conclusion.  The argument should also avoid obvious fallacies of formal and informal logic.,2,322,Religion_CMO,active
,46996,,CAP paper 2 Prompt / Dropbox,480773,assignment,2022-09-18T23:08:33-06:00,36,GE_CF4_U1516 Christian Formation 4,637,1,0,,,ETHICS FA2022_PHIL2020_1U,30102,FA2022_PHIL2020_1U,ETHICS FA2022_PHIL2020_1U,27833,,https://nnu.instructure.com/courses/30102/assignments/480773,,3,2,0,Outcome not met.,0,322,Religion_CMO,active
,46996,,CAP paper 4 Prompt / Dropbox,480775,assignment,2022-10-10T20:26:14-06:00,25,GE_CF4_U1516 Christian Formation 4,637,1,1,,,ETHICS FA2022_PHIL2020_1U,30102,FA2022_PHIL2020_1U,ETHICS FA2022_PHIL2020_1U,27833,,https://nnu.instructure.com/courses/30102/assignments/480775,,3,2,0,Minimum: Construct an inductive or deductive argument demonstrating a basic understanding of how the premises should support the conclusion.,1,322,Religion_CMO,active
,47435,,CAP paper 1 Prompt / Dropbox,480772,assignment,2022-09-11T22:46:06-06:00,50,GE_CF4_U1516 Christian Formation 4,637,1,3,,,ETHICS FA2022_PHIL2020_1U,30102,FA2022_PHIL2020_1U,ETHICS FA2022_PHIL2020_1U,27833,,https://nnu.instructure.com/courses/30102/assignments/480772,,3,2,1,Exemplary: Construct a cogent inductive or sound deductive argument where premises strongly support the conclusion.  The argument should also avoid all fallacies of formal and informal logic.,3,322,Religion_CMO,active
,47435,,CAP paper 2 Prompt / Dropbox,480773,assignment,2022-09-18T16:07:56-06:00,48,GE_CF4_U1516 Christian Formation 4,637,1,3,,,ETHICS FA2022_PHIL2020_1U,30102,FA2022_PHIL2020_1U,ETHICS FA2022_PHIL2020_1U,27833,,https://nnu.instructure.com/courses/30102/assignments/480773,,3,2,1,Exemplary: Construct a cogent inductive or sound deductive argument where premises strongly support the conclusion.  The argument should also avoid all fallacies of formal and informal logic.,3,322,Religion_CMO,active
,47435,,CAP paper 4 Prompt / Dropbox,480775,assignment,2022-10-08T22:28:03-06:00,49,GE_CF4_U1516 Christian Formation 4,637,1,3,,,ETHICS FA2022_PHIL2020_1U,30102,FA2022_PHIL2020_1U,ETHICS FA2022_PHIL2020_1U,27833,,https://nnu.instructure.com/courses/30102/assignments/480775,,3,2,1,Exemplary: Construct a cogent inductive or sound deductive argument where premises strongly support the conclusion.  The argument should also avoid all fallacies of formal and informal logic.,3,322,Religion_CMO,active
,22347,,7.07 A4 Job Application Materials Submission,475713,assignment,2022-10-15T15:41:07-06:00,190,GE_IP1_U1617 Intellectual and Practical Skills 1,1059,1,3,,,TP:WRTG:TECH/PROF WRITING FA2022_ENGL3015C_1U,31012,FA2022_ENGL3015C_1U,TP:WRTG:TECH/PROF WRITING FA2022_ENGL3015C_1U,28642,,https://nnu.instructure.com/courses/31012/assignments/475713,,3,2,1,"Exemplary: Deliver a persuasive presentation, written or oral, that demonstrates a thorough understanding of context, audience, and purpose.",3,312,Undergraduate Language & Literature_NNUO,active
,22805,,7.07 A4 Job Application Materials Submission,475713,assignment,2022-10-16T21:29:30-06:00,185,GE_IP1_U1617 Intellectual and Practical Skills 1,1059,1,3,,,TP:WRTG:TECH/PROF WRITING FA2022_ENGL3015C_1U,31012,FA2022_ENGL3015C_1U,TP:WRTG:TECH/PROF WRITING FA2022_ENGL3015C_1U,28642,,https://nnu.instructure.com/courses/31012/assignments/475713,,3,2,1,"Exemplary: Deliver a persuasive presentation, written or oral, that demonstrates a thorough understanding of context, audience, and purpose.",3,312,Undergraduate Language & Literature_NNUO,active
,25954,,7.07 A4 Job Application Materials Submission,475713,assignment,2022-10-15T21:27:44-06:00,164,GE_IP1_U1617 Intellectual and Practical Skills 1,1059,1,2,,,TP:WRTG:TECH/PROF WRITING FA2022_ENGL3015C_1U,31012,FA2022_ENGL3015C_1U,TP:WRTG:TECH/PROF WRITING FA2022_ENGL3015C_1U,28642,,https://nnu.instructure.com/courses/31012/assignments/475713,,3,2,1,"Target: Effectively use the English language in writing and speaking with clarity, coherence, and persuasiveness.",2,312,Undergraduate Language & Literature_NNUO,active
,27345,,7.07 A4 Job Application Materials Submission,475713,assignment,2022-10-15T18:16:16-06:00,192,GE_IP1_U1617 Intellectual and Practical Skills 1,1059,1,3,,,TP:WRTG:TECH/PROF WRITING FA2022_ENGL3015C_1U,31012,FA2022_ENGL3015C_1U,TP:WRTG:TECH/PROF WRITING FA2022_ENGL3015C_1U,28642,,https://nnu.instructure.com/courses/31012/assignments/475713,,3,2,1,"Exemplary: Deliver a persuasive presentation, written or oral, that demonstrates a thorough understanding of context, audience, and purpose.",3,312,Undergraduate Language & Literature_NNUO,active
,27685,,7.07 A4 Job Application Materials Submission,475713,assignment,2022-10-15T11:24:46-06:00,168,GE_IP1_U1617 Intellectual and Practical Skills 1,1059,1,2,,,TP:WRTG:TECH/PROF WRITING FA2022_ENGL3015C_1U,31012,FA2022_ENGL3015C_1U,TP:WRTG:TECH/PROF WRITING FA2022_ENGL3015C_1U,28642,,https://nnu.instructure.com/courses/31012/assignments/475713,,3,2,1,"Target: Effectively use the English language in writing and speaking with clarity, coherence, and persuasiveness.",2,312,Undergraduate Language & Literature_NNUO,active
,28132,,7.07 A4 Job Application Materials Submission,475713,assignment,2022-10-20T19:00:12-06:00,170,GE_IP1_U1617 Intellectual and Practical Skills 1,1059,1,2,,,TP:WRTG:TECH/PROF WRITING FA2022_ENGL3015C_1U,31012,FA2022_ENGL3015C_1U,TP:WRTG:TECH/PROF WRITING FA2022_ENGL3015C_1U,28642,,https://nnu.instructure.com/courses/31012/assignments/475713,,3,2,1,"Target: Effectively use the English language in writing and speaking with clarity, coherence, and persuasiveness.",2,312,Undergraduate Language & Literature_NNUO,active
,29100,,7.07 A4 Job Application Materials Submission,475713,assignment,2022-10-15T18:10:18-06:00,170,GE_IP1_U1617 Intellectual and Practical Skills 1,1059,2,2,,,TP:WRTG:TECH/PROF WRITING FA2022_ENGL3015C_1U,31012,FA2022_ENGL3015C_1U,TP:WRTG:TECH/PROF WRITING FA2022_ENGL3015C_1U,28642,,https://nnu.instructure.com/courses/31012/assignments/475713,,3,2,1,"Target: Effectively use the English language in writing and speaking with clarity, coherence, and persuasiveness.",2,312,Undergraduate Language & Literature_NNUO,active
,34375,,7.07 A4 Job Application Materials Submission,475713,assignment,2022-10-15T22:01:06-06:00,190,GE_IP1_U1617 Intellectual and Practical Skills 1,1059,1,3,,,TP:WRTG:TECH/PROF WRITING FA2022_ENGL3015C_1U,31012,FA2022_ENGL3015C_1U,TP:WRTG:TECH/PROF WRITING FA2022_ENGL3015C_1U,28642,,https://nnu.instructure.com/courses/31012/assignments/475713,,3,2,1,"Exemplary: Deliver a persuasive presentation, written or oral, that demonstrates a thorough understanding of context, audience, and purpose.",3,312,Undergraduate Language & Literature_NNUO,active
,34393,,7.07 A4 Job Application Materials Submission,475713,assignment,2022-10-12T09:45:26-06:00,180,GE_IP1_U1617 Intellectual and Practical Skills 1,1059,1,3,,,TP:WRTG:TECH/PROF WRITING FA2022_ENGL3015C_1U,31012,FA2022_ENGL3015C_1U,TP:WRTG:TECH/PROF WRITING FA2022_ENGL3015C_1U,28642,,https://nnu.instructure.com/courses/31012/assignments/475713,,3,2,1,"Exemplary: Deliver a persuasive presentation, written or oral, that demonstrates a thorough understanding of context, audience, and purpose.",3,312,Undergraduate Language & Literature_NNUO,active
,34578,,7.07 A4 Job Application Materials Submission,475713,assignment,2022-10-15T18:38:29-06:00,180,GE_IP1_U1617 Intellectual and Practical Skills 1,1059,1,2,,,TP:WRTG:TECH/PROF WRITING FA2022_ENGL3015C_1U,31012,FA2022_ENGL3015C_1U,TP:WRTG:TECH/PROF WRITING FA2022_ENGL3015C_1U,28642,,https://nnu.instructure.com/courses/31012/assignments/475713,,3,2,1,"Target: Effectively use the English language in writing and speaking with clarity, coherence, and persuasiveness.",2,312,Undergraduate Language & Literature_NNUO,active
,34684,,7.07 A4 Job Application Materials Submission,475713,assignment,2022-10-15T18:19:30-06:00,187,GE_IP1_U1617 Intellectual and Practical Skills 1,1059,1,3,,,TP:WRTG:TECH/PROF WRITING FA2022_ENGL3015C_1U,31012,FA2022_ENGL3015C_1U,TP:WRTG:TECH/PROF WRITING FA2022_ENGL3015C_1U,28642,,https://nnu.instructure.com/courses/31012/assignments/475713,,3,2,1,"Exemplary: Deliver a persuasive presentation, written or oral, that demonstrates a thorough understanding of context, audience, and purpose.",3,312,Undergraduate Language & Literature_NNUO,active
,39327,,7.07 A4 Job Application Materials Submission,475713,assignment,2022-10-15T12:28:44-06:00,180,GE_IP1_U1617 Intellectual and Practical Skills 1,1059,1,2,,,TP:WRTG:TECH/PROF WRITING FA2022_ENGL3015C_1U,31012,FA2022_ENGL3015C_1U,TP:WRTG:TECH/PROF WRITING FA2022_ENGL3015C_1U,28642,,https://nnu.instructure.com/courses/31012/assignments/475713,,3,2,1,"Target: Effectively use the English language in writing and speaking with clarity, coherence, and persuasiveness.",2,312,Undergraduate Language & Literature_NNUO,active
,41042,,7.07 A4 Job Application Materials Submission,475713,assignment,2022-10-14T14:42:10-06:00,186,GE_IP1_U1617 Intellectual and Practical Skills 1,1059,1,3,,,TP:WRTG:TECH/PROF WRITING FA2022_ENGL3015C_1U,31012,FA2022_ENGL3015C_1U,TP:WRTG:TECH/PROF WRITING FA2022_ENGL3015C_1U,28642,,https://nnu.instructure.com/courses/31012/assignments/475713,,3,2,1,"Exemplary: Deliver a persuasive presentation, written or oral, that demonstrates a thorough understanding of context, audience, and purpose.",3,312,Undergraduate Language & Literature_NNUO,active
,41214,,7.07 A4 Job Application Materials Submission,475713,assignment,2022-10-15T23:12:15-06:00,182,GE_IP1_U1617 Intellectual and Practical Skills 1,1059,2,3,,,TP:WRTG:TECH/PROF WRITING FA2022_ENGL3015C_1U,31012,FA2022_ENGL3015C_1U,TP:WRTG:TECH/PROF WRITING FA2022_ENGL3015C_1U,28642,,https://nnu.instructure.com/courses/31012/assignments/475713,,3,2,1,"Exemplary: Deliver a persuasive presentation, written or oral, that demonstrates a thorough understanding of context, audience, and purpose.",3,312,Undergraduate Language & Literature_NNUO,active
,45489,,7.07 A4 Job Application Materials Submission,475713,assignment,2022-10-13T22:32:15-06:00,180,GE_IP1_U1617 Intellectual and Practical Skills 1,1059,1,3,,,TP:WRTG:TECH/PROF WRITING FA2022_ENGL3015C_1U,31012,FA2022_ENGL3015C_1U,TP:WRTG:TECH/PROF WRITING FA2022_ENGL3015C_1U,28642,,https://nnu.instructure.com/courses/31012/assignments/475713,,3,2,1,"Exemplary: Deliver a persuasive presentation, written or oral, that demonstrates a thorough understanding of context, audience, and purpose.",3,312,Undergraduate Language & Literature_NNUO,active
,45535,,7.07 A4 Job Application Materials Submission,475713,assignment,2022-10-15T19:46:13-06:00,162,GE_IP1_U1617 Intellectual and Practical Skills 1,1059,2,2,,,TP:WRTG:TECH/PROF WRITING FA2022_ENGL3015C_1U,31012,FA2022_ENGL3015C_1U,TP:WRTG:TECH/PROF WRITING FA2022_ENGL3015C_1U,28642,,https://nnu.instructure.com/courses/31012/assignments/475713,,3,2,1,"Target: Effectively use the English language in writing and speaking with clarity, coherence, and persuasiveness.",2,312,Undergraduate Language & Literature_NNUO,active
,45785,,7.07 A4 Job Application Materials Submission,475713,assignment,2022-10-14T18:35:59-06:00,170,GE_IP1_U1617 Intellectual and Practical Skills 1,1059,1,2,,,TP:WRTG:TECH/PROF WRITING FA2022_ENGL3015C_1U,31012,FA2022_ENGL3015C_1U,TP:WRTG:TECH/PROF WRITING FA2022_ENGL3015C_1U,28642,,https://nnu.instructure.com/courses/31012/assignments/475713,,3,2,1,"Target: Effectively use the English language in writing and speaking with clarity, coherence, and persuasiveness.",2,312,Undergraduate Language & Literature_NNUO,active
,47713,,7.07 A4 Job Application Materials Submission,475713,assignment,2022-10-15T18:01:57-06:00,164,GE_IP1_U1617 Intellectual and Practical Skills 1,1059,1,,,,TP:WRTG:TECH/PROF WRITING FA2022_ENGL3015C_1U,31012,FA2022_ENGL3015C_1U,TP:WRTG:TECH/PROF WRITING FA2022_ENGL3015C_1U,28642,,https://nnu.instructure.com/courses/31012/assignments/475713,,3,2,,,,312,Undergraduate Language & Literature_NNUO,active
,23697,,Argument-Based Research Paper,486155,assignment,2022-10-22T23:38:48-06:00,113.9,GE_IP4_U1617 Intellectual and Practical Skills 4,1062,1,1,,,UNIVERSITY WRITING/RESEARCH FA2022_ENGL1035_1U,30092,FA2022_ENGL1035_1U,UNIVERSITY WRITING/RESEARCH FA2022_ENGL1035_1U,27820,,https://nnu.instructure.com/courses/30092/assignments/486155,,3,2,0,"Minimum: Locate, access, and utilize information in a research study.",1,312,Undergraduate Language & Literature_NNUO,active
,46468,,Argument-Based Research Paper,486155,assignment,2022-10-19T14:50:49-06:00,104,GE_IP4_U1617 Intellectual and Practical Skills 4,1062,1,1,,,UNIVERSITY WRITING/RESEARCH FA2022_ENGL1035_1U,30092,FA2022_ENGL1035_1U,UNIVERSITY WRITING/RESEARCH FA2022_ENGL1035_1U,27820,,https://nnu.instructure.com/courses/30092/assignments/486155,,3,2,0,"Minimum: Locate, access, and utilize information in a research study.",1,312,Undergraduate Language & Literature_NNUO,active
,47678,,Argument-Based Research Paper,486155,assignment,2022-10-23T23:14:42-06:00,106.6,GE_IP4_U1617 Intellectual and Practical Skills 4,1062,1,2,,,UNIVERSITY WRITING/RESEARCH FA2022_ENGL1035_1U,30092,FA2022_ENGL1035_1U,UNIVERSITY WRITING/RESEARCH FA2022_ENGL1035_1U,27820,,https://nnu.instructure.com/courses/30092/assignments/486155,,3,2,1,Target: Research information in response to critical inquiry and synthesize such information to summarize learning.,2,312,Undergraduate Language & Literature_NNUO,active
